ID,Outcome,SUT,Confidence,dsa,lsa,conf*(1-norm_dsa)
43,Pass,0,0.5954246,0.49639145,0,0.5353742
44,Pass,0,0.99880815,0.43618816,0,0.9105317
45,Pass,0,0.97908014,0.6964492,0,0.83976156
46,Pass,0,0.9999267,0.14623444,0,0.97161144
47,Pass,0,0.9923929,0.72931975,0,0.84442264
48,Pass,0,0.9999994,0.115160726,0,0.9781191
49,Pass,0,0.99992335,0.14240402,0,0.9724016
50,Pass,0,0.9999932,0.15302703,0,0.97026896
51,Pass,0,0.99993443,0.3821387,0,0.92275417
52,Pass,0,0.9999994,0.073139764,0,0.9868238
53,Pass,0,0.99984646,0.057368647,0,0.9899394
54,Pass,0,0.99999833,0.05517201,0,0.9905448
55,Pass,0,0.9968822,0.23043396,0,0.95126545
56,Pass,0,0.9537524,0.61120456,0,0.83487976
57,Pass,0,0.99999034,0.06292656,0,0.9889305
58,Pass,0,0.9999882,0.11022574,0,0.9791304
59,Pass,0,0.99999464,0.099364705,0,0.9813866
60,Pass,0,0.9989255,0.09099528,0,0.9820692
61,Pass,0,0.9994005,0.26369426,0,0.9467827
62,Pass,0,0.99990857,0.21528763,0,0.9572906
63,Pass,0,0.99987197,0.03967591,0,0.9936292
64,Pass,0,0.9961092,0.21955809,0,0.952772
65,Pass,0,0.9835737,0.4080708,0,0.9023726
66,Pass,0,0.99934095,0.2219701,0,0.95536387
67,Pass,0,0.9826654,0.21033347,0,0.9417909
68,Pass,0,1.0,0.04003923,0,0.9936812
69,Pass,0,0.9942601,0.64669096,0,0.86302984
70,Pass,0,0.9963182,0.28089982,0,0.9403117
71,Pass,0,0.9905641,0.38761517,0,0.91298336
72,Pass,0,0.99976593,0.107725404,0,0.9794306
73,Pass,0,0.98089164,0.6721098,0,0.8462609
74,Pass,0,0.8350734,0.6978396,0,0.7160058
75,Pass,0,0.9999442,0.25694317,0,0.94869626
76,Pass,0,0.98868585,0.82410043,0,0.82185644
77,Pass,0,0.2142684,1.1863791,0,0.16203292
78,Pass,0,0.6805461,1.5091773,0,0.46913204
79,Pass,0,0.8633632,1.5895286,0,0.58078575
80,Pass,0,0.99925095,0.35159314,0,0.92844623
81,Pass,0,0.7741695,0.9214983,0,0.62791747
82,Pass,0,0.9999577,0.09931074,0,0.98136145
83,Pass,0,0.5265774,1.1529758,0,0.40184924
84,Pass,0,0.929531,0.47709107,0,0.8395013
85,Pass,0,0.86592764,2.3864226,0,0.43956512
86,Pass,0,0.9999503,0.18000342,0,0.96463937
87,Pass,0,1.0,0.05513022,0,0.9905551
88,Pass,0,0.99982053,0.15144306,0,0.97042954
89,Pass,0,0.9857582,0.7543807,0,0.83365965
90,Pass,0,0.9999298,0.09802868,0,0.9815997
91,Pass,0,0.9982126,0.5237826,0,0.89187586
92,Pass,0,0.5915686,0.9193064,0,0.4800812
93,Pass,0,0.28912318,1.904942,0,0.17560272
94,Pass,0,0.99999964,0.050158888,0,0.99158454
95,Pass,0,0.9929952,0.40193027,0,0.9122794
96,Pass,0,0.89788526,0.7212035,0,0.7655161
97,Pass,0,0.9999858,0.1313241,0,0.97475755
98,Pass,0,0.8833195,0.5931921,0,0.7765213
99,Pass,0,0.93401986,0.66426,0,0.8073412
100,Pass,0,0.8947855,0.9091899,0,0.72802883
101,Pass,0,0.9993345,0.056657784,0,0.9895797
102,Pass,0,0.9999764,0.17079969,0,0.9665711
103,Pass,0,0.9997422,0.18787135,0,0.96280926
104,Pass,0,0.9847712,0.68917626,0,0.84612644
105,Pass,0,0.99991024,0.10021596,0,0.9811274
106,Pass,0,0.99768114,0.06385494,0,0.986455
107,Pass,0,0.77965105,1.344826,0,0.56399345
108,Pass,0,0.99721706,0.17747962,0,0.96252406
109,Pass,0,0.99979335,0.1460749,0,0.97151494
110,Pass,0,0.9610573,0.34403005,0,0.8944646
111,Pass,0,0.9997633,0.07912142,0,0.985352
112,Pass,0,0.9887285,0.3398491,0,0.9210748
113,Pass,0,0.2472726,1.1386299,0,0.18943703
114,Pass,0,0.7835238,1.5412719,0,0.53491014
115,Pass,0,0.9999151,0.14114785,0,0.9726538
116,Pass,0,0.48126972,0.70211,0,0.4122229
117,Pass,0,0.9999988,0.17096008,0,0.9665596
118,Pass,0,0.6819469,1.3688271,0,0.48992446
119,Pass,0,0.9999994,0.027215974,0,0.996337
120,Pass,0,0.9981212,0.4195367,0,0.9133484
121,Pass,0,0.95878977,0.5148097,0,0.8584348
122,Pass,0,0.9964535,0.39192468,0,0.9175219
123,Pass,0,0.98314214,0.57250077,0,0.86848885
124,Pass,0,0.9999697,0.22608012,0,0.9551136
125,Pass,0,0.9998723,0.23088324,0,0.9540257
126,Pass,0,0.9999018,0.22008412,0,0.95629066
127,Pass,0,0.9995716,0.15464191,0,0.9695256
128,Pass,0,0.9995982,0.23782362,0,0.952327
129,Pass,0,0.9816689,0.37777466,0,0.9067859
130,Pass,0,0.99998784,0.071785726,0,0.9870929
131,Pass,0,0.99998486,0.20962758,0,0.9585362
132,Pass,0,0.99959916,0.08363874,0,0.9842548
133,Pass,0,0.9997845,0.017623652,0,0.9981095
134,Pass,0,0.93479884,0.76979613,0,0.78757805
135,Pass,0,0.9586227,0.5978879,0,0.84178746
136,Pass,0,0.62629896,1.6360563,0,0.4152758
137,Pass,0,0.9999974,0.16126388,0,0.9685667
138,Pass,0,0.970438,0.73357314,0,0.8248862
139,Pass,0,0.99999595,0.0636454,0,0.9887872
140,Pass,0,0.9995895,0.32834688,0,0.9335744
141,Pass,0,0.9999155,0.068164036,0,0.98777163
142,Pass,0,0.99999046,0.0851267,0,0.9843319
143,Pass,0,0.9999751,0.057956617,0,0.98994493
144,Pass,0,0.99987733,0.15783368,0,0.969161
145,Pass,0,0.99994767,0.06150239,0,0.9891833
146,Pass,0,0.99996245,0.19856942,0,0.96080536
147,Pass,0,0.9996896,0.019967074,0,0.99752945
148,Pass,0,0.9998635,0.06764894,0,0.987827
149,Pass,0,0.9998772,0.65336764,0,0.86652267
150,Pass,0,0.9723848,0.45557398,0,0.8825388
151,Pass,0,0.9184698,0.6089605,0,0.80442166
152,Pass,0,0.9718249,0.5084205,0,0.8713918
153,Pass,0,0.99998844,0.23539433,0,0.953202
154,Pass,0,0.6271146,1.0418081,0,0.4930142
155,Pass,0,0.97780764,0.49229532,0,0.88002247
156,Pass,0,0.99994755,0.1924954,0,0.9620491
157,Pass,0,0.9999821,0.12179346,0,0.9767282
158,Pass,0,1.0,0.05378776,0,0.99083316
159,Pass,0,0.9999852,0.25052676,0,0.95006424
160,Pass,0,0.9985707,0.27557504,0,0.943539
161,Pass,0,0.99532664,0.6154927,0,0.8703882
162,Pass,0,0.999814,0.13318679,0,0.97420424
163,Pass,0,0.99969864,0.30445668,0,0.9386237
164,Pass,0,0.86394405,0.9319946,0,0.6988538
165,Pass,0,0.99870074,0.14572641,0,0.9705253
166,Pass,0,0.79665005,0.703865,0,0.6820666
167,Pass,0,0.92491263,0.45345807,0,0.8398583
168,Pass,0,0.8197781,1.177809,0,0.6213836
169,Pass,0,0.99962735,0.3223337,0,0.93485487
170,Pass,0,0.99964833,0.1342197,0,0.973829
171,Pass,0,0.9999894,0.1391013,0,0.97315
172,Pass,0,0.90802526,1.2189194,0,0.6805413
173,Pass,0,0.9687111,0.59964734,0,0.8502932
174,Pass,0,0.9968432,0.45785716,0,0.9042658
175,Pass,0,0.99995184,0.021589128,0,0.9974552
176,Pass,0,0.9998853,0.11688025,0,0.97765136
177,Pass,0,0.6703198,0.8289609,0,0.5565361
178,Pass,0,0.99999654,0.1132539,0,0.9785113
179,Pass,0,0.65265155,1.9099151,0,0.39572406
180,Pass,0,0.9138352,0.77671766,0,0.76860565
181,Pass,0,0.99996483,0.13654618,0,0.9736554
182,Pass,0,0.99996936,0.0854424,0,0.9842457
183,Pass,0,0.9989009,0.23324287,0,0.95261055
184,Pass,0,0.79115164,1.7324568,0,0.50878465
185,Pass,0,0.6808254,1.2351944,0,0.50796556
186,Pass,0,0.98006713,0.39307576,0,0.90219986
187,Pass,0,0.99990344,0.32538483,0,0.9344811
188,Pass,0,0.99895275,0.39735818,0,0.91869885
189,Pass,0,0.98612255,0.38192853,0,0.9100513
190,Pass,0,0.99961567,0.32689393,0,0.93389964
191,Pass,0,0.70381016,0.64792037,0,0.61073655
192,Pass,0,1.0,0.026166428,0,0.996555
193,Pass,0,0.99996805,0.1664141,0,0.9674715
194,Pass,0,0.99995303,0.19215284,0,0.9621254
195,Pass,0,0.99980265,0.20255286,0,0.9598267
196,Pass,0,0.99967694,0.30509165,0,0.93847185
197,Pass,0,0.9703544,0.64727974,0,0.84216106
198,Pass,0,0.99998796,0.11545028,0,0.97804785
199,Pass,0,0.6740925,1.3321425,0,0.48940432
200,Pass,0,0.9999478,0.21406834,0,0.95758075
201,Pass,0,0.9959751,0.24974388,0,0.94641584
202,Pass,0,0.99538016,0.2602866,0,0.9436767
203,Pass,0,0.9999553,0.2501812,0,0.9501074
204,Pass,0,0.9921772,0.50943965,0,0.8894313
205,Pass,0,0.9991903,0.19025928,0,0.96178347
206,Pass,0,0.9999455,0.3982813,0,0.9194206
207,Pass,0,0.84514856,0.26946762,0,0.7996413
208,Pass,0,0.9999509,0.034174137,0,0.9948473
209,Pass,0,0.9993512,0.26801607,0,0.9458413
210,Pass,0,0.99958855,0.121790536,0,0.9763444
211,Pass,0,0.9976184,0.3909538,0,0.9187951
212,Pass,0,0.99995315,0.041698985,0,0.99329084
213,Pass,0,0.36250207,1.1757747,0,0.2749257
214,Pass,0,0.99989724,0.16264538,0,0.96818364
215,Pass,0,0.99987614,0.21832404,0,0.9566307
216,Pass,0,0.99673307,0.19551776,0,0.9583325
217,Pass,0,0.9999827,0.18425687,0,0.9637896
218,Pass,0,0.9999995,0.06365866,0,0.98878795
219,Pass,0,0.972626,0.97311085,0,0.7784836
220,Pass,0,0.9999995,0.050104808,0,0.9915956
221,Pass,0,0.9974125,0.39646387,0,0.9174671
222,Pass,0,0.9997607,0.22107053,0,0.9559514
223,Pass,0,0.5350702,0.60499793,0,0.4690687
224,Pass,0,0.99820507,0.22138488,0,0.954399
225,Pass,0,0.779664,0.7305331,0,0.6632166
226,Pass,0,0.999913,0.26085582,0,0.9478561
227,Pass,0,0.99940705,0.21712938,0,0.95642924
228,Pass,0,0.99999607,0.11300209,0,0.97856295
229,Pass,0,0.9999999,0.05656081,0,0.99025863
230,Pass,0,0.7359399,2.7842653,0,0.31292868
231,Pass,0,0.9973099,0.49997318,0,0.8959882
232,Pass,0,0.65178996,1.2208498,0,0.488239
233,Pass,0,0.9999962,0.21039966,0,0.9583871
234,Pass,0,0.6491762,1.6215298,0,0.43239832
235,Pass,0,0.99999535,0.06345518,0,0.988826
236,Pass,0,0.9998965,0.089144446,0,0.98340726
237,Pass,0,0.99997485,0.11413667,0,0.9783072
238,Pass,0,0.9996346,0.116150156,0,0.97755736
239,Pass,0,0.9999964,0.18103102,0,0.96447104
240,Pass,0,0.89771193,0.60662204,0,0.78667617
241,Pass,0,0.99981576,0.2971407,0,0.9402489
242,Pass,0,0.9999988,0.094279826,0,0.982444
243,Pass,0,0.9997427,0.17396754,0,0.9656892
244,Pass,0,0.36775172,1.4046495,0,0.26147133
245,Pass,0,0.99915004,0.542763,0,0.88878495
246,Pass,0,0.9999993,0.06693731,0,0.9881085
247,Pass,0,0.9999989,0.07543243,0,0.9863484
248,Pass,0,0.96842915,0.6222138,0,0.84551865
249,Pass,0,0.93780524,0.5355354,0,0.83562034
250,Pass,0,0.9233802,0.7325792,0,0.78507656
251,Pass,0,0.9312373,1.1033436,0,0.7202335
252,Pass,0,0.874834,0.48898926,0,0.7879458
253,Pass,0,0.9988192,0.46248597,0,0.9051005
254,Pass,0,0.99999964,0.10719487,0,0.97976947
255,Pass,0,0.9999809,0.24320689,0,0.9515765
256,Pass,0,0.99999356,0.21926366,0,0.9565484
257,Pass,0,0.33375716,1.1324276,0,0.2561222
258,Pass,0,0.83619153,0.893078,0,0.6831456
259,Pass,0,0.5181997,0.73562187,0,0.44025725
260,Pass,0,0.9999374,0.250955,0,0.9499302
261,Pass,0,0.9997551,0.03670628,0,0.9941281
262,Pass,0,0.9999081,0.21313252,0,0.95773655
263,Pass,0,0.9731425,0.15652832,0,0.94351053
264,Pass,0,0.998381,0.21502769,0,0.95588195
265,Pass,0,0.99981314,0.3573851,0,0.927769
266,Pass,0,0.9988201,0.13389622,0,0.9730891
267,Pass,0,0.9927505,0.2936757,0,0.9343172
268,Pass,0,0.9999993,0.05489779,0,0.99060255
269,Pass,0,0.9120124,0.7009154,0,0.78139347
270,Pass,0,0.9802428,0.68974847,0,0.84211946
271,Pass,0,0.94236404,0.44775105,0,0.85681903
272,Pass,0,0.9999969,0.066387884,0,0.98822004
273,Pass,0,0.9982097,0.5124025,0,0.8942265
274,Pass,0,0.9999865,0.124762096,0,0.97611755
275,Pass,0,0.7693804,0.47747353,0,0.69480115
276,Pass,0,0.31757,1.0205089,0,0.2510629
277,Pass,0,0.7009269,0.87188077,0,0.5757159
278,Pass,0,0.9999982,0.055771314,0,0.9904205
279,Pass,0,0.5607361,1.0146817,0,0.44398084
280,Pass,0,0.99819225,0.102432415,0,0.9789834
281,Pass,0,0.9999212,0.075595185,0,0.986238
282,Pass,0,0.9995265,0.27385896,0,0.94479746
283,Pass,0,0.95997465,0.3857632,0,0.8851579
284,Pass,0,0.9977048,0.5103543,0,0.89419746
285,Pass,0,0.9997416,0.06673829,0,0.98789513
286,Pass,0,0.9791551,0.51128954,0,0.8773826
287,Pass,0,0.979894,0.6337367,0,0.8531894
288,Pass,0,0.9998945,0.44914827,0,0.9088376
289,Pass,0,0.98755604,0.6157508,0,0.86354023
290,Pass,0,0.66289663,2.1635232,0,0.36711046
291,Pass,0,0.5573287,0.8285635,0,0.4627706
292,Pass,0,0.99947435,0.1841739,0,0.9633168
293,Pass,0,0.9678234,0.4142184,0,0.8866901
294,Pass,0,0.9821784,0.80165327,0,0.8210141
295,Pass,0,0.79636896,0.4819337,0,0.71843785
296,Pass,0,0.9986533,0.3412074,0,0.93003947
297,Pass,0,0.99999976,0.1956206,0,0.961452
298,Pass,0,0.6402048,1.012988,0,0.50712734
299,Pass,0,0.9876209,0.6006174,0,0.866693
300,Pass,0,0.9993937,0.136813,0,0.97304404
301,Pass,0,0.30079222,1.5780729,0,0.20305718
302,Pass,0,0.99989855,0.03415288,0,0.9947997
303,Pass,0,0.9999974,0.20967536,0,0.9585383
304,Pass,0,0.78643495,1.0016387,0,0.62481004
305,Pass,0,0.9613365,0.4678805,0,0.87006056
306,Pass,0,0.8236921,0.767505,0,0.6943603
307,Pass,0,0.9998362,0.05100982,0,0.9912463
308,Pass,0,0.42349347,0.9437853,0,0.34153414
309,Pass,0,0.99994075,0.021526193,0,0.9974571
310,Pass,0,0.9972127,0.44923186,0,0.90638274
311,Pass,0,0.27973238,1.1787931,0,0.21197732
312,Pass,0,0.9999894,0.12212745,0,0.9766661
313,Pass,0,0.9265196,0.49527237,0,0.83329207
314,Pass,0,0.99996555,0.08763005,0,0.9837888
315,Pass,0,0.98920643,0.6755564,0,0.85272825
316,Pass,0,0.93344885,0.3531499,0,0.86700577
317,Pass,0,0.67983884,0.9114562,0,0.5528215
318,Pass,0,0.9989188,0.28250185,0,0.94243455
319,Pass,0,0.9999951,0.10227537,0,0.9807841
320,Pass,0,0.9997806,0.263268,0,0.94723105
321,Pass,0,0.9984804,0.5960454,0,0.87716854
322,Pass,0,0.9980562,0.30863976,0,0.9362167
323,Pass,0,0.96148926,0.39550558,0,0.88461405
324,Pass,0,0.99827623,0.2764894,0,0.94307166
325,Pass,0,0.8562221,0.65453106,0,0.74182063
326,Pass,0,0.9989291,0.23047616,0,0.95320994
327,Pass,0,0.99994826,0.23330085,0,0.95359737
328,Pass,0,0.99970585,0.6728135,0,0.86234707
329,Pass,0,0.9999503,0.09316981,0,0.98262626
330,Pass,0,0.42376885,1.2911829,0,0.31126007
331,Pass,0,0.99999833,0.15015143,0,0.97086966
332,Pass,0,1.0,0.04689602,0,0.9922608
333,Pass,0,0.9999832,0.08507469,0,0.9843355
334,Pass,0,0.9881396,0.14243342,0,0.9609362
335,Pass,0,0.99928015,0.3964583,0,0.9191862
336,Pass,0,0.9970511,0.39630005,0,0.9171685
337,Pass,0,0.99998856,0.16041079,0,0.9687349
338,Pass,0,0.96807826,0.52064854,0,0.86558014
339,Pass,0,0.943379,0.53627545,0,0.8404421
340,Pass,0,0.99999976,0.053329878,0,0.9909278
341,Pass,0,0.9998367,0.110300824,0,0.9789665
342,Pass,0,0.99327517,0.4007661,0,0.9127762
343,Pass,0,0.899643,1.2909452,0,0.6608361
344,Pass,0,0.9289948,1.4023143,0,0.6609643
345,Pass,0,0.9852563,0.24419563,0,0.93736285
346,Pass,0,0.9885141,0.6229338,0,0.8629071
347,Pass,0,0.9999981,0.106950425,0,0.9798186
348,Pass,0,0.9336499,0.7594359,0,0.78861374
349,Pass,0,0.9999151,0.10623883,0,0.9798847
350,Pass,0,0.99984705,0.28112486,0,0.9435955
351,Pass,0,0.9999976,0.120130904,0,0.97708774
352,Pass,0,0.8363492,0.6585123,0,0.7239132
353,Pass,0,0.9907408,0.41877848,0,0.9067504
354,Pass,0,0.99997604,0.10939028,0,0.97929156
355,Pass,0,0.9998574,0.26042345,0,0.947893
356,Pass,0,0.99992037,0.027651986,0,0.99616796
357,Pass,0,0.9999999,0.10735712,0,0.9797361
358,Pass,0,0.9949521,0.36895153,0,0.9208743
359,Pass,0,0.9840147,0.47093007,0,0.88996387
360,Pass,0,0.99997425,0.02922351,0,0.9958961
361,Pass,0,0.99673945,0.19962296,0,0.957491
362,Pass,0,0.9993445,0.39108086,0,0.9203586
363,Pass,0,0.68334013,0.99300927,0,0.5441244
364,Pass,0,0.9991586,0.2614323,0,0.9470218
365,Pass,0,0.9972831,0.42272386,0,0.911923
366,Pass,0,0.9999647,0.03480158,0,0.9947311
367,Pass,0,0.98876196,0.22098087,0,0.945453
368,Pass,0,0.59392416,0.59510016,0,0.52188075
369,Pass,0,0.7452233,1.4437582,0,0.52381605
370,Pass,0,0.9051911,0.802212,0,0.7565548
371,Pass,0,0.9999814,0.06171321,0,0.989173
372,Pass,0,0.76467514,1.1911216,0,0.5775074
373,Pass,0,0.96340466,0.33963567,0,0.8975263
374,Pass,0,0.9999814,0.09819764,0,0.98161536
375,Pass,0,0.5733143,1.1491772,0,0.4379669
376,Pass,0,0.99743277,0.3313132,0,0.9309472
377,Pass,0,0.99990904,0.49648115,0,0.8990466
378,Pass,0,0.9998041,0.07624687,0,0.9859875
379,Pass,0,0.99518174,0.43604234,0,0.9072558
380,Pass,0,0.7606956,0.78720367,0,0.63815105
381,Pass,0,0.99934405,0.16957219,0,0.966214
382,Pass,0,0.99962175,0.119210705,0,0.976911
383,Pass,0,0.99998415,0.18328391,0,0.96399254
384,Pass,0,0.5600811,0.9188325,0,0.45458287
385,Pass,0,0.9999945,0.048986223,0,0.9918224
386,Pass,0,0.9999713,0.1840521,0,0.963821
387,Pass,0,0.9990753,0.38559702,0,0.92124563
388,Pass,0,0.9994605,0.31162557,0,0.9369158
389,Pass,0,0.9999982,0.18857726,0,0.9629096
390,Pass,0,0.99634105,2.4135113,0,0.50017506
391,Pass,0,0.9999975,0.14859152,0,0.97119194
392,Pass,0,0.9937103,0.4337675,0,0.9063826
393,Pass,0,0.99776685,0.25894132,0,0.9462175
394,Pass,0,0.99999106,0.07050726,0,0.9873609
395,Pass,0,0.9999999,0.029358475,0,0.99589366
396,Pass,0,0.9997799,0.3378289,0,0.9317883
397,Pass,0,0.999998,0.2502839,0,0.9501267
398,Pass,0,0.999998,0.060833458,0,0.98937166
399,Pass,0,0.9170298,0.6012968,0,0.80461633
400,Pass,0,0.9987404,0.09162178,0,0.9817576
401,Pass,0,0.4472221,1.1160262,0,0.34471363
402,Pass,0,0.9940566,0.14261514,0,0.96665287
403,Pass,0,0.47786912,1.0093583,0,0.37889522
404,Pass,0,0.9769108,0.583922,0,0.860673
405,Pass,0,0.9999678,0.1268865,0,0.97565925
406,Pass,0,0.985379,0.3446142,0,0.9169818
407,Pass,0,0.9999844,0.18725501,0,0.9631702
408,Pass,0,0.99956137,0.051324558,0,0.9909086
409,Pass,0,0.99314874,0.21533711,0,0.9508087
410,Pass,0,0.99966836,0.12008959,0,0.9767746
411,Pass,0,1.0,0.022916844,0,0.99722815
412,Pass,0,0.99980146,0.21387817,0,0.95748
413,Pass,0,0.9995964,0.24226862,0,0.95140487
414,Pass,0,0.99901533,0.076048486,0,0.9852508
415,Pass,0,0.98239756,0.18976663,0,0.94571966
416,Pass,0,0.99999976,0.54067355,0,0.88997364
417,Pass,0,0.99986494,0.23536603,0,0.95309013
418,Pass,0,0.9959072,0.38376847,0,0.9187015
419,Pass,0,0.9999993,0.07813014,0,0.9857899
420,Pass,0,0.9999999,0.05497279,0,0.9905876
421,Pass,0,0.9999943,0.14685538,0,0.9715485
422,Pass,0,0.5398877,0.8623361,0,0.44451162
423,Pass,0,0.9999914,0.08310064,0,0.9847525
424,Pass,0,0.99999475,0.079472385,0,0.98550737
425,Pass,0,0.93749094,0.5979564,0,0.8232179
426,Pass,0,0.9902716,0.13629112,0,0.9642696
427,Pass,0,0.9985002,0.16578509,0,0.96618146
428,Pass,0,0.9364225,0.4626271,0,0.8485312
429,Pass,0,0.9999981,0.08662151,0,0.98402977
430,Pass,0,0.99989843,0.2096774,0,0.958443
431,Pass,0,0.97147197,0.3605439,0,0.9008343
432,Pass,0,0.99933237,0.2652614,0,0.9463937
433,Pass,0,0.9999733,0.13331023,0,0.9743339
434,Pass,0,0.9954964,0.30684793,0,0.9341851
435,Pass,0,0.95779663,0.4545332,0,0.86950505
436,Pass,0,0.9999794,0.071279,0,0.9871895
437,Pass,0,0.96192586,0.27305844,0,0.9094151
438,Pass,0,0.9999999,0.06377805,0,0.9887636
439,Pass,0,0.7626622,1.0789585,0,0.59370744
440,Pass,0,0.90650314,0.5646706,0,0.80225784
441,Pass,0,0.30728376,0.88976663,0,0.2512532
442,Pass,0,0.7714968,0.7100585,0,0.65954137
443,Pass,0,0.99462515,0.29661596,0,0.93547565
444,Pass,0,0.99996626,0.28683525,0,0.9425252
445,Pass,0,0.8716096,0.5149521,0,0.78035396
446,Pass,0,0.99437654,0.9309238,0,0.80458266
447,Pass,0,0.9999602,0.014017004,0,0.999032
448,Pass,0,0.99029773,0.5079945,0,0.888043
449,Pass,0,0.99993217,0.17394048,0,0.96587783
450,Pass,0,0.99929273,0.22471622,0,0.9547493
451,Pass,0,0.9482151,0.5738944,0,0.8373613
452,Pass,0,0.9795457,0.47482455,0,0.88513184
453,Pass,0,0.93802464,0.74095833,0,0.7958994
454,Pass,0,0.9993087,0.3878139,0,0.9210019
455,Pass,0,0.37639242,0.8902008,0,0.30772665
456,Pass,0,0.718894,1.1684984,0,0.546301
457,Pass,0,0.9976102,0.23024444,0,0.9519993
458,Pass,0,0.99999917,0.042688962,0,0.9931315
459,Pass,0,0.9159705,1.0955487,0,0.70990497
460,Pass,0,0.96377665,1.4206438,0,0.68205154
461,Pass,0,0.9944424,0.40433633,0,0.9131133
462,Pass,0,0.391006,1.0418036,0,0.30739477
463,Pass,0,0.99973947,0.24199113,0,0.95159847
464,Pass,0,0.99607193,0.55798393,0,0.8829062
465,Pass,0,0.87554115,1.1720397,0,0.6646978
466,Pass,0,0.8539144,0.9835927,0,0.6816135
467,Pass,0,0.99998,0.10198568,0,0.98082924
468,Pass,0,0.9999757,0.14305119,0,0.9723184
469,Pass,0,0.98961467,0.45360318,0,0.8985807
470,Pass,0,0.99999344,0.2802425,0,0.94391644
471,Pass,0,0.9998148,0.2158824,0,0.9570777
472,Pass,0,0.9999733,0.14085457,0,0.97277117
473,Pass,0,0.99999726,0.09970889,0,0.9813179
474,Pass,0,0.97688746,0.7858109,0,0.81979734
475,Pass,0,0.9999294,0.032961678,0,0.99507713
476,Pass,0,0.9197921,0.26523566,0,0.871072
477,Pass,0,0.9999975,0.09082458,0,0.98315847
478,Pass,0,0.7377882,0.9794887,0,0.58954626
479,Pass,0,0.9997713,0.30361173,0,0.9388669
480,Pass,0,0.9998872,0.14545874,0,0.97173375
481,Pass,0,0.7443072,0.43936187,0,0.6780347
482,Pass,0,0.999982,0.11693998,0,0.9777335
483,Pass,0,0.98851377,0.5637005,0,0.8750361
484,Pass,0,0.6942672,0.7611594,0,0.58616966
485,Pass,0,0.9999994,0.14904132,0,0.9711006
486,Pass,0,0.98918545,0.42173207,0,0.9047217
487,Pass,0,0.999974,0.1917343,0,0.96223223
488,Pass,0,0.9999392,0.14596133,0,0.97168016
489,Pass,0,0.9991209,0.4186469,0,0.9144473
490,Pass,0,0.99994683,0.035481907,0,0.9945724
491,Pass,0,0.9998796,0.2786778,0,0.9441331
492,Pass,0,0.74173754,0.89059913,0,0.60636014
493,Pass,0,0.9994765,0.3042115,0,0.9384659
494,Pass,0,0.99998844,0.1081933,0,0.9795517
495,Pass,0,0.9999044,0.3279396,0,0.9339528
496,Pass,0,0.9999981,0.06334761,0,0.98885095
497,Pass,0,0.99962234,0.057502814,0,0.9896897
498,Pass,0,0.99843615,0.08183336,0,0.9834831
499,Pass,0,1.0,0.051982116,0,0.99120724
