ID,Outcome,SUT,Confidence,dsa,lsa,conf*(1-norm_dsa)
354,Pass,0,0,0,-0.0,0
355,Pass,0,0,0,-0.0,0
356,Pass,0,0,0,-0.0,0
357,Pass,0,0,0,-0.0,0
358,Pass,0,0,0,8.291004276080857,0
359,Pass,0,0,0,18.5297929376392,0
360,Pass,0,0,0,18.763443253291193,0
361,Pass,0,0,0,0.5094323650167676,0
362,Pass,0,0,0,4.796822787708489,0
363,Pass,0,0,0,-0.0,0
364,Pass,0,0,0,6.023557442295415,0
365,Pass,0,0,0,0.7725636402909022,0
366,Pass,0,0,0,0.6610749818497388,0
367,Pass,0,0,0,17.783302349120973,0
368,Pass,0,0,0,12.469938024573896,0
369,Pass,0,0,0,23.025850929940454,0
370,Pass,0,0,0,23.025850929940454,0
371,Pass,0,0,0,23.025850929940454,0
372,Pass,0,0,0,23.025850929940454,0
373,Pass,0,0,0,23.025850929940454,0
374,Pass,0,0,0,23.025850929940454,0
375,Pass,0,0,0,23.025850929940454,0
376,Pass,0,0,0,23.025850929940454,0
377,Pass,0,0,0,23.025850929940454,0
378,Pass,0,0,0,23.025850929940454,0
379,Pass,0,0,0,23.025850929940454,0
380,Pass,0,0,0,23.025850929940454,0
381,Pass,0,0,0,23.025850929940454,0
382,Pass,0,0,0,23.025850929940454,0
383,Pass,0,0,0,23.025850929940454,0
384,Pass,0,0,0,23.025850929940454,0
385,Pass,0,0,0,23.025850929940454,0
386,Pass,0,0,0,23.025850929940454,0
387,Pass,0,0,0,12.010860243024684,0
388,Pass,0,0,0,5.68760352200155,0
389,Pass,0,0,0,3.629718647834727,0
390,Pass,0,0,0,0.18251679428381007,0
391,Pass,0,0,0,-0.0,0
392,Pass,0,0,0,7.975193262788207,0
393,Pass,0,0,0,-0.0,0
394,Pass,0,0,0,3.3461331810271058,0
395,Pass,0,0,0,2.9237032677880705,0
396,Pass,0,0,0,-0.0,0
397,Pass,0,0,0,-0.0,0
398,Pass,0,0,0,1.7205470034342056,0
399,Pass,0,0,0,-0.0,0
400,Pass,0,0,0,-0.0,0
401,Pass,0,0,0,-0.0,0
402,Pass,0,0,0,-0.0,0
403,Pass,0,0,0,-0.0,0
404,Pass,0,0,0,3.993175618050872,0
405,Pass,0,0,0,-0.0,0
406,Pass,0,0,0,-0.0,0
407,Pass,0,0,0,14.249071640330381,0
408,Pass,0,0,0,0.47381195153975403,0
409,Pass,0,0,0,-0.0,0
410,Pass,0,0,0,-0.0,0
411,Pass,0,0,0,-0.0,0
412,Pass,0,0,0,-0.0,0
413,Pass,0,0,0,-0.0,0
414,Pass,0,0,0,2.915860232270367,0
415,Pass,0,0,0,-0.0,0
416,Pass,0,0,0,-0.0,0
417,Pass,0,0,0,7.979128010235025,0
418,Pass,0,0,0,-0.0,0
419,Pass,0,0,0,5.420378029452793,0
420,Pass,0,0,0,13.005822825073926,0
421,Pass,0,0,0,-0.0,0
422,Pass,0,0,0,11.65307204580041,0
423,Pass,0,0,0,23.025850929940454,0
424,Pass,0,0,0,-0.0,0
425,Pass,0,0,0,3.861357784554933,0
426,Pass,0,0,0,2.269640312204031,0
427,Pass,0,0,0,-0.0,0
428,Pass,0,0,0,-0.0,0
429,Pass,0,0,0,6.311717157390787,0
430,Pass,0,0,0,-0.0,0
431,Pass,0,0,0,-0.0,0
432,Pass,0,0,0,-0.0,0
433,Pass,0,0,0,-0.0,0
434,Pass,0,0,0,-0.0,0
435,Pass,0,0,0,-0.0,0
436,Pass,0,0,0,-0.0,0
437,Pass,0,0,0,-0.0,0
438,Pass,0,0,0,-0.0,0
439,Pass,0,0,0,-0.0,0
440,Pass,0,0,0,-0.0,0
441,Pass,0,0,0,-0.0,0
442,Pass,0,0,0,-0.0,0
443,Pass,0,0,0,-0.0,0
444,Pass,0,0,0,17.504724109351425,0
445,Pass,0,0,0,-0.0,0
446,Pass,0,0,0,17.46335758953235,0
447,Pass,0,0,0,-0.0,0
448,Pass,0,0,0,6.390585023123054,0
449,Pass,0,0,0,-0.0,0
450,Pass,0,0,0,-0.0,0
451,Pass,0,0,0,-0.0,0
452,Pass,0,0,0,-0.0,0
453,Pass,0,0,0,-0.0,0
454,Pass,0,0,0,20.219537418892024,0
455,Pass,0,0,0,23.025850929940454,0
456,Pass,0,0,0,-0.0,0
457,Pass,0,0,0,10.880361379503265,0
458,Pass,0,0,0,23.025850929940454,0
459,Pass,0,0,0,7.1833536386559524,0
460,Pass,0,0,0,10.053102242720016,0
461,Pass,0,0,0,-0.0,0
462,Pass,0,0,0,1.6644413240392253,0
463,Pass,0,0,0,-0.0,0
464,Pass,0,0,0,-0.0,0
465,Pass,0,0,0,-0.0,0
466,Pass,0,0,0,-0.0,0
467,Pass,0,0,0,0.8749594905939673,0
468,Pass,0,0,0,3.3371899483478833,0
469,Pass,0,0,0,-0.0,0
470,Pass,0,0,0,-0.0,0
471,Pass,0,0,0,-0.0,0
472,Pass,0,0,0,1.1366051869247855,0
473,Pass,0,0,0,-0.0,0
474,Pass,0,0,0,-0.0,0
475,Pass,0,0,0,-0.0,0
476,Pass,0,0,0,-0.0,0
477,Pass,0,0,0,-0.0,0
478,Pass,0,0,0,-0.0,0
479,Pass,0,0,0,-0.0,0
480,Pass,0,0,0,-0.0,0
481,Pass,0,0,0,-0.0,0
482,Pass,0,0,0,-0.0,0
483,Pass,0,0,0,2.46785979900728,0
484,Pass,0,0,0,1.8088456563520279,0
485,Pass,0,0,0,0.45420367007968077,0
486,Pass,0,0,0,-0.0,0
487,Pass,0,0,0,-0.0,0
488,Pass,0,0,0,-0.0,0
489,Pass,0,0,0,-0.0,0
490,Pass,0,0,0,-0.0,0
491,Pass,0,0,0,-0.0,0
492,Pass,0,0,0,-0.0,0
493,Pass,0,0,0,-0.0,0
494,Pass,0,0,0,-0.0,0
495,Pass,0,0,0,-0.0,0
496,Pass,0,0,0,-0.0,0
497,Pass,0,0,0,-0.0,0
498,Pass,0,0,0,-0.0,0
499,Pass,0,0,0,-0.0,0
500,Pass,0,0,0,-0.0,0
501,Pass,0,0,0,-0.0,0
502,Pass,0,0,0,-0.0,0
503,Pass,0,0,0,-0.0,0
504,Pass,0,0,0,-0.0,0
505,Pass,0,0,0,-0.0,0
506,Pass,0,0,0,6.525766282444692,0
507,Pass,0,0,0,10.605777523761855,0
508,Pass,0,0,0,23.025850929940454,0
509,Pass,0,0,0,22.6142210890529,0
510,Pass,0,0,0,23.025850929940454,0
511,Pass,0,0,0,23.025850929940454,0
512,Pass,0,0,0,7.815092508219806,0
513,Pass,0,0,0,23.025850929940454,0
514,Pass,0,0,0,1.7423449404300908,0
515,Pass,0,0,0,20.386921049459673,0
516,Pass,0,0,0,12.148651450926193,0
517,Pass,0,0,0,23.025850929940454,0
518,Pass,0,0,0,23.025850929940454,0
519,Pass,0,0,0,23.025850929940454,0
520,Pass,0,0,0,23.025850929940454,0
521,Pass,0,0,0,23.025850929940454,0
522,Pass,0,0,0,23.025850929940454,0
523,Pass,0,0,0,10.779434891512134,0
524,Pass,0,0,0,19.043363282278733,0
525,Pass,0,0,0,23.025850929940454,0
526,Pass,0,0,0,21.463428097081767,0
527,Pass,0,0,0,21.84983561481096,0
528,Pass,0,0,0,23.025850929940454,0
529,Pass,0,0,0,4.697916111694964,0
530,Pass,0,0,0,15.621479700972339,0
531,Pass,0,0,0,-0.0,0
532,Pass,0,0,0,-0.0,0
533,Pass,0,0,0,0.7905167837136818,0
534,Pass,0,0,0,21.31808578013585,0
535,Pass,0,0,0,16.533497961843832,0
536,Pass,0,0,0,23.025850929940454,0
537,Pass,0,0,0,23.025850929940454,0
538,Pass,0,0,0,1.1836706466689288,0
539,Pass,0,0,0,-0.0,0
540,Pass,0,0,0,-0.0,0
541,Pass,0,0,0,-0.0,0
542,Pass,0,0,0,-0.0,0
543,Pass,0,0,0,17.101916739730523,0
544,Pass,0,0,0,8.035056797140923,0
545,Pass,0,0,0,11.155203170195756,0
546,Pass,0,0,0,23.025850929940454,0
547,Pass,0,0,0,23.025850929940454,0
548,Pass,0,0,0,21.60146850894835,0
549,Pass,0,0,0,8.929306503117425,0
550,Pass,0,0,0,23.025850929940454,0
551,Pass,0,0,0,23.025850929940454,0
552,Pass,0,0,0,23.025850929940454,0
553,Pass,0,0,0,23.025850929940454,0
554,Pass,0,0,0,23.025850929940454,0
555,Pass,0,0,0,10.806121657356073,0
556,Pass,0,0,0,23.025850929940454,0
557,Pass,0,0,0,23.025850929940454,0
558,Pass,0,0,0,23.025850929940454,0
559,Pass,0,0,0,23.025850929940454,0
560,Pass,0,0,0,23.025850929940454,0
561,Pass,0,0,0,23.025850929940454,0
562,Pass,0,0,0,5.350984031096446,0
563,Pass,0,0,0,23.025850929940454,0
564,Pass,0,0,0,17.57448892779659,0
565,Pass,0,0,0,10.105321359822558,0
566,Pass,0,0,0,23.025850929940454,0
567,Pass,0,0,0,23.025850929940454,0
568,Pass,0,0,0,1.698939934715156,0
569,Pass,0,0,0,23.025850929940454,0
570,Pass,0,0,0,22.64965945124738,0
571,Pass,0,0,0,4.342693192948578,0
572,Pass,0,0,0,2.806849532520873,0
573,Pass,0,0,0,0.981182708664441,0
574,Pass,0,0,0,8.910972810670273,0
575,Pass,0,0,0,-0.0,0
576,Pass,0,0,0,2.7533014701054146,0
577,Pass,0,0,0,-0.0,0
578,Pass,0,0,0,4.431787291057602,0
579,Pass,0,0,0,-0.0,0
580,Pass,0,0,0,3.8385970270196133,0
581,Pass,0,0,0,-0.0,0
582,Pass,0,0,0,-0.0,0
583,Pass,0,0,0,-0.0,0
584,Pass,0,0,0,-0.0,0
585,Pass,0,0,0,2.445555229579337,0
586,Pass,0,0,0,-0.0,0
587,Pass,0,0,0,0.09805879457316319,0
588,Pass,0,0,0,-0.0,0
589,Pass,0,0,0,-0.0,0
590,Pass,0,0,0,-0.0,0
591,Pass,0,0,0,-0.0,0
592,Pass,0,0,0,-0.0,0
593,Pass,0,0,0,-0.0,0
594,Pass,0,0,0,-0.0,0
595,Pass,0,0,0,-0.0,0
596,Pass,0,0,0,-0.0,0
597,Pass,0,0,0,-0.0,0
598,Pass,0,0,0,-0.0,0
599,Pass,0,0,0,-0.0,0
600,Pass,0,0,0,1.322513837660436,0
601,Pass,0,0,0,-0.0,0
602,Pass,0,0,0,-0.0,0
603,Pass,0,0,0,4.622695395621759,0
604,Pass,0,0,0,0.06384713509260441,0
605,Pass,0,0,0,-0.0,0
606,Pass,0,0,0,-0.0,0
607,Pass,0,0,0,-0.0,0
608,Pass,0,0,0,-0.0,0
609,Pass,0,0,0,-0.0,0
610,Pass,0,0,0,-0.0,0
611,Pass,0,0,0,-0.0,0
612,Pass,0,0,0,-0.0,0
613,Pass,0,0,0,6.317319200200456,0
614,Pass,0,0,0,15.314825416070445,0
615,Pass,0,0,0,9.704952915465224,0
616,Pass,0,0,0,0.15777033694289674,0
617,Pass,0,0,0,7.569830493047241,0
618,Pass,0,0,0,8.562475833197281,0
619,Pass,0,0,0,6.276689133882573,0
620,Pass,0,0,0,23.025850929940454,0
621,Pass,0,0,0,23.025850929940454,0
622,Pass,0,0,0,14.828252234016167,0
623,Pass,0,0,0,23.025850929940454,0
624,Pass,0,0,0,23.025850929940454,0
625,Pass,0,0,0,23.025850929940454,0
626,Pass,0,0,0,23.025850929940454,0
627,Pass,0,0,0,23.025850929940454,0
628,Pass,0,0,0,7.459648160438246,0
629,Pass,0,0,0,14.252736364704122,0
630,Pass,0,0,0,23.025850929940454,0
631,Pass,0,0,0,23.025850929940454,0
632,Pass,0,0,0,23.025850929940454,0
633,Pass,0,0,0,23.025850929940454,0
634,Pass,0,0,0,23.025850929940454,0
635,Pass,0,0,0,23.025850929940454,0
636,Pass,0,0,0,23.025850929940454,0
637,Pass,0,0,0,5.6213408615034455,0
638,Pass,0,0,0,-0.0,0
639,Pass,0,0,0,6.7305670722570285,0
640,Pass,0,0,0,20.886889328656615,0
641,Pass,0,0,0,17.91958717115301,0
642,Pass,0,0,0,23.025850929940454,0
643,Pass,0,0,0,23.025850929940454,0
644,Pass,0,0,0,15.358258593625225,0
645,Pass,0,0,0,7.775220264783948,0
646,Pass,0,0,0,1.9814994096884395,0
647,Pass,0,0,0,5.540609076481387,0
648,Pass,0,0,0,2.1740052634969733,0
649,Pass,0,0,0,18.901981067634907,0
650,Pass,0,0,0,23.025850929940454,0
651,Pass,0,0,0,23.025850929940454,0
652,Pass,0,0,0,23.025850929940454,0
653,Pass,0,0,0,20.957669049286494,0
654,Pass,0,0,0,1.0739067707606818,0
655,Pass,0,0,0,-0.0,0
656,Pass,0,0,0,2.51047971121511,0
657,Pass,0,0,0,-0.0,0
658,Pass,0,0,0,-0.0,0
659,Pass,0,0,0,-0.0,0
660,Pass,0,0,0,-0.0,0
661,Pass,0,0,0,-0.0,0
662,Pass,0,0,0,-0.0,0
663,Pass,0,0,0,8.552256312080736,0
664,Pass,0,0,0,-0.0,0
665,Pass,0,0,0,14.75525640213772,0
666,Pass,0,0,0,5.762358713114928,0
667,Pass,0,0,0,-0.0,0
668,Pass,0,0,0,-0.0,0
669,Pass,0,0,0,-0.0,0
670,Pass,0,0,0,-0.0,0
671,Pass,0,0,0,-0.0,0
672,Pass,0,0,0,-0.0,0
673,Pass,0,0,0,-0.0,0
674,Pass,0,0,0,-0.0,0
675,Pass,0,0,0,-0.0,0
676,Pass,0,0,0,-0.0,0
677,Pass,0,0,0,-0.0,0
678,Pass,0,0,0,-0.0,0
679,Pass,0,0,0,-0.0,0
680,Pass,0,0,0,-0.0,0
