ID,Outcome,SUT,Confidence,dsa,lsa,conf*(1-norm_dsa)
34,Pass,0,0.99929345,0.26654184,0,0.9779203
35,Pass,0,0.999356,0.39332673,0,0.967696
36,Pass,0,0.9976936,0.99511594,0,0.91734725
37,Pass,0,0.98749906,0.025781035,0,0.9856782
38,Pass,0,0.96671057,0.78902054,0,0.90503275
39,Pass,0,0.99653995,0.18408203,0,0.9818964
40,Pass,0,0.9393408,0.07162285,0,0.93411314
41,Pass,0,0.9967822,0.7831783,0,0.9336584
42,Pass,0,0.99617946,0.51975983,0,0.9543959
43,Pass,0,0.9924534,0.8671244,0,0.9228407
44,Pass,0,0.8743907,1.0156802,0,0.80251455
45,Pass,0,0.90678626,1.1182424,0,0.82469743
46,Pass,0,0.9445784,0.07187872,0,0.93930197
47,Pass,0,0.9886672,2.2029421,0,0.8121106
48,Pass,0,0.9402852,0.65140676,0,0.8907974
49,Pass,0,0.99872607,0.38077807,0,0.9681034
50,Pass,0,0.9932914,1.7573457,0,0.8518387
51,Pass,0,0.9604575,0.9690015,0,0.88514596
52,Pass,0,0.9993963,0.54011506,0,0.9558264
53,Pass,0,0.9789716,0.7141497,0,0.9224615
54,Pass,0,0.99262506,0.66213983,0,0.93951774
55,Pass,0,0.9789851,1.1049852,0,0.89141387
56,Pass,0,0.99958235,0.7759771,0,0.9368656
57,Pass,0,0.97791666,0.032100428,0,0.9756118
58,Pass,0,0.98494476,0.32505652,0,0.9591999
59,Pass,0,0.8952954,0.7710581,0,0.8394794
60,Pass,0,0.9980558,0.99378586,0,0.917788
61,Pass,0,0.87811613,2.037907,0,0.7330661
62,Pass,0,0.39481217,0.93250257,0,0.36502388
63,Pass,0,0.638433,0.7702653,0,0.59867185
64,Pass,0,0.99855584,1.8028668,0,0.8526636
65,Pass,0,0.6310204,1.6626279,0,0.54600996
66,Pass,0,0.9226445,1.1105809,0,0.8396939
67,Pass,0,0.99622643,0.59444255,0,0.94840115
68,Pass,0,0.9981943,0.7920819,0,0.9342596
69,Pass,0,0.99160403,0.46311906,0,0.9545717
70,Pass,0,0.99999297,0.604995,0,0.9511303
71,Pass,0,0.9999186,0.38149136,0,0.9692015
72,Pass,0,0.9972133,0.8936853,0,0.9251166
73,Pass,0,0.5183412,1.4467824,0,0.45759305
74,Pass,0,0.9910336,0.073196396,0,0.9853917
75,Pass,0,0.9957768,0.96801686,0,0.91777533
76,Pass,0,0.9436772,0.7349159,0,0.88761365
77,Pass,0,0.99199945,0.40225148,0,0.9598539
78,Pass,0,0.89801246,1.1426697,0,0.81493723
79,Pass,0,0.999943,0.24984097,0,0.9799116
80,Pass,0,0.5638439,1.9980977,0,0.4725285
81,Pass,0,0.9956813,1.419166,0,0.8812223
82,Pass,0,0.99999964,0.6577666,0,0.94685274
83,Pass,0,0.9942725,0.35980156,0,0.9654795
84,Pass,0,0.98819643,0.2631094,0,0.96733594
85,Pass,0,0.99987745,1.1619102,0,0.9058169
86,Pass,0,0.9999218,0.57652473,0,0.95337355
87,Pass,0,0.89239484,0.7405829,0,0.83896744
88,Pass,0,0.99915993,0.47660682,0,0.9607514
89,Pass,0,0.9968436,0.059532773,0,0.9922743
90,Pass,0,0.96826506,0.96375006,0,0.8927541
91,Pass,0,0.99779534,0.3171766,0,0.97235286
92,Pass,0,0.43080565,1.2488632,0,0.387238
93,Pass,0,0.9865834,0.70426095,0,0.93042594
94,Pass,0,0.9657023,0.12665579,0,0.95601374
95,Pass,0,0.97304404,3.1791797,0,0.72216517
96,Pass,0,0.83347994,0.103797294,0,0.8266645
97,Pass,0,0.9812416,0.9697577,0,0.9042401
98,Pass,0,0.97295874,0.9861852,0,0.89530975
99,Pass,0,0.9926479,0.18003896,0,0.9783873
100,Pass,0,0.9892396,0.6146661,0,0.9401257
101,Pass,0,0.9989496,1.040042,0,0.91485894
102,Pass,0,0.9995493,0.8827895,0,0.9281678
103,Pass,0,0.99995065,0.84037006,0,0.93198377
104,Pass,0,0.97420824,3.476057,0,0.699551
105,Pass,0,0.9783422,0.32161006,0,0.95304364
106,Pass,0,0.9996985,0.6471897,0,0.94742596
107,Pass,0,0.9735641,0.21676525,0,0.9566752
108,Pass,0,0.9362592,1.0159687,0,0.85927546
109,Pass,0,0.9913118,0.7032603,0,0.9349656
110,Pass,0,0.96403176,0.22042947,0,0.9470214
111,Pass,0,0.8280868,1.5927933,0,0.72122216
112,Pass,0,0.9709173,0.49853712,0,0.931866
113,Pass,0,0.97676873,0.3797821,0,0.94689834
114,Pass,0,0.99270165,0.62951666,0,0.94221914
115,Pass,0,0.8309659,0.97728133,0,0.7652495
116,Pass,0,0.9693954,0.52604884,0,0.9282403
117,Pass,0,0.9998994,1.7640798,0,0.8569591
118,Pass,0,0.8344308,0.48996753,0,0.8014496
119,Pass,0,0.97285265,1.0423869,0,0.89077365
120,Pass,0,0.99007976,1.8839961,0,0.83890533
121,Pass,0,0.60132873,1.1651783,0,0.54460096
122,Pass,0,0.9930884,1.5495723,0,0.86841464
123,Pass,0,0.9938601,0.663264,0,0.94059604
124,Pass,0,0.67492676,0.8825048,0,0.6267433
125,Pass,0,0.8339692,0.5383559,0,0.7977303
126,Pass,0,0.7280118,1.1525483,0,0.66007954
127,Pass,0,0.99974364,0.6952653,0,0.9435671
128,Pass,0,0.9999448,0.3188382,0,0.97431266
129,Pass,0,0.99990416,0.27203777,0,0.9780718
130,Pass,0,0.99951315,0.4372386,0,0.9642853
131,Pass,0,0.9994404,0.5778898,0,0.9528038
132,Pass,0,0.9970331,1.2877893,0,0.8930519
133,Pass,0,0.9972487,1.5728321,0,0.8701697
134,Pass,0,0.9994167,0.56387734,0,0.9539181
135,Pass,0,0.99858934,0.06667919,0,0.9934327
136,Pass,0,0.99276567,0.91336405,0,0.91940457
137,Pass,0,0.99772364,0.026801841,0,0.99580127
138,Pass,0,0.9993863,1.4123896,0,0.8850512
139,Pass,0,0.92480916,0.5733582,0,0.88199526
140,Pass,0,0.95401675,0.21458243,0,0.93763596
141,Pass,0,0.999559,0.2936704,0,0.9759789
142,Pass,0,0.73710084,0.41931078,0,0.71219444
143,Pass,0,0.99615306,0.010681977,0,0.9955372
144,Pass,0,0.9453472,1.3734177,0,0.84018517
145,Pass,0,0.9563337,0.0153443515,0,0.9553805
146,Pass,0,0.9988556,0.21128985,0,0.9819719
147,Pass,0,0.99966645,0.70891947,0,0.9423862
148,Pass,0,0.99939144,0.7050889,0,0.9424377
149,Pass,0,0.5520479,1.1281224,0,0.5016298
150,Pass,0,0.9366736,0.93779737,0,0.86559963
151,Pass,0,0.73834133,2.9051003,0,0.564403
152,Pass,0,0.98474586,0.6840852,0,0.9303058
153,Pass,0,0.94897246,0.9952355,0,0.87254053
154,Pass,0,0.976405,0.03827063,0,0.97361463
155,Pass,0,0.9995968,0.61195135,0,0.95018893
156,Pass,0,0.9810688,0.2570493,0,0.9608414
157,Pass,0,0.9967535,0.8051466,0,0.931854
158,Pass,0,0.9587034,1.1917659,0,0.8661927
159,Pass,0,0.9248723,0.57850343,0,0.88166916
160,Pass,0,0.9705886,0.6644672,0,0.9184769
161,Pass,0,0.99910295,1.1924207,0,0.90264076
162,Pass,0,0.9997259,0.6215003,0,0.94953674
163,Pass,0,0.9991842,0.45592552,0,0.96245223
164,Pass,0,0.79837066,0.6170265,0,0.7585801
165,Pass,0,0.9927597,0.81569654,0,0.92727005
166,Pass,0,0.9588439,3.4073408,0,0.69386697
167,Pass,0,0.6400179,0.39167604,0,0.6198277
168,Pass,0,0.99579877,0.05710405,0,0.9914306
169,Pass,0,0.9885972,1.0685984,0,0.90308636
170,Pass,0,0.97495645,1.1941245,0,0.88069075
171,Pass,0,0.9919761,1.6608217,0,0.8584835
172,Pass,0,0.9979189,0.86153984,0,0.9283752
173,Pass,0,0.81675005,0.4255537,0,0.7887384
174,Pass,0,0.99742055,1.0998657,0,0.9086148
175,Pass,0,0.62494314,3.855806,0,0.4294886
176,Pass,0,0.96593404,0.05772765,0,0.9616479
177,Pass,0,0.98308694,0.325027,0,0.95739305
178,Pass,0,0.99756277,0.024415243,0,0.99583393
179,Pass,0,0.99491405,0.23786344,0,0.9759507
180,Pass,0,0.98988885,0.051608514,0,0.98598814
181,Pass,0,0.99659973,0.8835634,0,0.9253663
182,Pass,0,0.9888075,1.6969217,0,0.8528436
183,Pass,0,0.9949921,0.18693508,0,0.9801408
184,Pass,0,0.8509492,0.25644022,0,0.8334467
185,Pass,0,0.8080276,0.7042772,0,0.7620326
186,Pass,0,0.9991431,0.46059194,0,0.96203417
187,Pass,0,0.9899455,0.49525988,0,0.9503922
188,Pass,0,0.9997142,0.34260857,0,0.9721589
189,Pass,0,0.90714145,0.026240457,0,0.90543497
190,Pass,0,0.966765,0.1498733,0,0.95524365
191,Pass,0,0.88199466,0.022960866,0,0.88057023
192,Pass,0,0.9965837,0.4212153,0,0.96275544
193,Pass,0,0.5571708,1.2923656,0,0.49885616
194,Pass,0,0.9970599,0.3465741,0,0.96925676
195,Pass,0,0.2759483,2.0575342,0,0.22992659
196,Pass,0,0.99613047,0.100041784,0,0.9882887
197,Pass,0,0.9983968,0.39553928,0,0.96658796
198,Pass,0,0.9602995,0.23277286,0,0.94239277
199,Pass,0,0.99725866,0.92737305,0,0.92243147
200,Pass,0,0.42488775,1.5836967,0,0.37036973
201,Pass,0,0.9993724,0.4301069,0,0.9647281
202,Pass,0,0.98672706,0.10194176,0,0.97880715
203,Pass,0,0.9657758,0.027799878,0,0.9638367
204,Pass,0,0.98628783,0.06408914,0,0.9814021
205,Pass,0,0.9903328,0.95418215,0,0.91387
206,Pass,0,0.95694864,0.78782874,0,0.8959862
207,Pass,0,0.95235527,3.559237,0,0.67742836
208,Pass,0,0.9999988,1.4351163,0,0.8837487
209,Pass,0,0.9737231,1.9207147,0,0.8221438
210,Pass,0,0.9789725,0.7053838,0,0.92315894
211,Pass,0,0.832125,1.7788802,0,0.7121691
212,Pass,0,0.9857555,0.28383133,0,0.96328837
213,Pass,0,0.8841429,0.79000974,0,0.82766193
214,Pass,0,0.98506945,0.2614762,0,0.96440566
215,Pass,0,0.9821974,0.65628576,0,0.93011475
216,Pass,0,0.9994361,0.9185294,0,0.92516303
217,Pass,0,0.632562,0.4825823,0,0.60793895
218,Pass,0,0.97053355,0.5927645,0,0.9240739
219,Pass,0,0.9923867,0.6297463,0,0.9419017
220,Pass,0,0.9916946,0.5569218,0,0.9471075
221,Pass,0,0.99342304,2.3917046,0,0.8007947
222,Pass,0,0.9945803,1.0606412,0,0.90919435
223,Pass,0,0.99991596,0.15685241,0,0.9874331
224,Pass,0,0.9163839,0.065630116,0,0.9117299
225,Pass,0,0.9885512,1.1018018,0,0.9003798
226,Pass,0,0.99913836,0.32841036,0,0.97275054
227,Pass,0,0.94780064,0.9834532,0,0.87236965
228,Pass,0,0.99601656,0.07884935,0,0.9898892
229,Pass,0,0.99107915,0.4948661,0,0.9515122
230,Pass,0,0.9107902,0.93744105,0,0.8417066
231,Pass,0,0.89782214,0.4535275,0,0.86499125
232,Pass,0,0.9873847,0.7096196,0,0.930752
233,Pass,0,0.42747313,0.5900332,0,0.40710467
234,Pass,0,0.9855725,0.11689556,0,0.9764655
235,Pass,0,0.7836048,0.7365169,0,0.7369492
236,Pass,0,0.9989918,1.3638757,0,0.8886361
237,Pass,0,0.98849875,0.7144845,0,0.93141186
238,Pass,0,0.9995326,0.6080925,0,0.95044106
239,Pass,0,0.9956418,0.01809762,0,0.99442697
240,Pass,0,0.99687934,0.7873456,0,0.9334122
241,Pass,0,0.65751255,1.2665331,0,0.5900747
242,Pass,0,0.94295895,0.5731036,0,0.8993243
243,Pass,0,0.96016,1.6505845,0,0.8317469
244,Pass,0,0.8993512,1.2757533,0,0.80643606
245,Pass,0,0.34399307,0.7625456,0,0.322785
246,Pass,0,0.9823606,0.48571426,0,0.94387156
247,Pass,0,0.9122415,2.190062,0,0.7502869
248,Pass,0,0.99871624,0.4160912,0,0.96523094
249,Pass,0,0.8331921,0.6837963,0,0.78714997
250,Pass,0,0.90973794,0.8302874,0,0.8486475
251,Pass,0,0.83517915,0.08816139,0,0.82940996
252,Pass,0,0.9708902,0.48284864,0,0.93307644
253,Pass,0,0.9887454,0.92107075,0,0.9150628
254,Pass,0,0.99819034,0.07584311,0,0.9922932
255,Pass,0,0.9821008,0.78767043,0,0.91954863
256,Pass,0,0.9814559,0.9185472,0,0.9085176
257,Pass,0,0.6164347,0.73839456,0,0.5796384
258,Pass,0,0.99994516,1.001344,0,0.918912
259,Pass,0,0.9262518,1.3383219,0,0.8258529
260,Pass,0,0.99748117,0.64674073,0,0.9453609
261,Pass,0,0.9056222,0.5883868,0,0.8625917
262,Pass,0,0.9998153,0.1748983,0,0.985869
263,Pass,0,0.9994042,0.24516536,0,0.9797629
264,Pass,0,0.6138004,1.2073767,0,0.5537935
265,Pass,0,0.9981433,0.022608835,0,0.99655986
266,Pass,0,0.8557646,0.8179001,0,0.7991591
267,Pass,0,0.99872464,0.026220862,0,0.9968474
268,Pass,0,0.93354475,1.0211258,0,0.85639334
269,Pass,0,0.83580625,0.9363831,0,0.772482
270,Pass,0,0.97704583,1.0802164,0,0.89161265
271,Pass,0,0.9977398,0.32607305,0,0.9715782
272,Pass,0,0.99287754,0.03524553,0,0.9902839
273,Pass,0,0.9863966,0.9971284,0,0.9067989
274,Pass,0,0.7702788,0.6846009,0,0.7276629
275,Pass,0,0.9892391,0.7337691,0,0.93056077
276,Pass,0,0.9982943,0.037702724,0,0.9954874
277,Pass,0,0.99667394,0.6669674,0,0.94295937
278,Pass,0,0.9997037,0.45282534,0,0.9632042
279,Pass,0,0.9919789,0.04919658,0,0.9882642
280,Pass,0,0.9911281,0.86852014,0,0.92149603
281,Pass,0,0.9362152,0.62228066,0,0.88915515
282,Pass,0,0.8428907,0.622843,0,0.8004832
283,Pass,0,0.997086,0.5878934,0,0.9497495
284,Pass,0,0.99087286,0.92421025,0,0.91677916
285,Pass,0,0.9997178,0.92502135,0,0.9248969
286,Pass,0,0.9746995,0.68711823,0,0.92057484
287,Pass,0,0.99579924,1.6110339,0,0.8658168
288,Pass,0,0.98546183,0.044691004,0,0.98213196
289,Pass,0,0.93743676,0.96104336,0,0.86453587
290,Pass,0,0.5780532,0.27434018,0,0.5653237
291,Pass,0,0.9986272,0.4469079,0,0.9626467
292,Pass,0,0.99158925,0.3806874,0,0.9611928
293,Pass,0,0.99940264,2.2554486,0,0.8166691
294,Pass,0,0.996636,0.57725704,0,0.9501814
295,Pass,0,0.98453414,0.5505934,0,0.9407747
296,Pass,0,0.9997098,0.34978604,0,0.9715721
297,Pass,0,0.9811965,1.3641263,0,0.87278664
298,Pass,0,0.9993352,0.48593876,0,0.96016294
299,Pass,0,0.98521495,0.266805,0,0.9641219
300,Pass,0,0.8897142,1.5906082,0,0.7750544
301,Pass,0,0.98762244,3.183578,0,0.73263216
302,Pass,0,0.99558157,0.0041037337,0,0.9954977
303,Pass,0,0.9906798,0.80056715,0,0.9265441
304,Pass,0,0.95260197,0.7303387,0,0.8963621
305,Pass,0,0.9458023,1.0021614,0,0.8690939
306,Pass,0,0.9911212,0.35523292,0,0.96278703
307,Pass,0,0.9218269,0.49198282,0,0.8852405
308,Pass,0,0.9987921,0.86031663,0,0.9292867
309,Pass,0,0.9873897,0.5811753,0,0.9410521
310,Pass,0,0.94611686,0.2521957,0,0.9269829
311,Pass,0,0.9999751,0.3161156,0,0.9745632
312,Pass,0,0.99955386,0.4998941,0,0.9592406
313,Pass,0,0.71497476,0.99127835,0,0.65761906
314,Pass,0,0.99721706,0.027827285,0,0.9952126
315,Pass,0,0.93668926,0.759627,0,0.87916183
316,Pass,0,0.98797256,0.7463844,0,0.9283576
317,Pass,0,0.97948164,0.5494703,0,0.93603605
318,Pass,0,0.6944765,1.2971143,0,0.62152344
319,Pass,0,0.9684968,0.5462689,0,0.92579013
320,Pass,0,0.4925261,0.5437353,0,0.4709091
321,Pass,0,0.9102963,2.1385524,0,0.7524934
322,Pass,0,0.96479446,0.37699777,0,0.9355083
323,Pass,0,0.9963212,0.78178316,0,0.93333954
324,Pass,0,0.65150505,1.9905375,0,0.54639256
325,Pass,0,0.7358208,0.47268367,0,0.7077696
326,Pass,0,0.98003525,0.9483318,0,0.90483296
327,Pass,0,0.99991226,0.28158653,0,0.9773047
328,Pass,0,0.99859387,0.25520965,0,0.9781543
329,Pass,0,0.99850225,0.06167135,0,0.993752
330,Pass,0,0.9967796,0.061822657,0,0.9920253
331,Pass,0,0.98495746,0.37124938,0,0.9555189
332,Pass,0,0.99713,0.01727947,0,0.99597955
333,Pass,0,0.99479127,0.97175634,0,0.91656506
334,Pass,0,0.99868625,0.41730744,0,0.9651034
335,Pass,0,0.68764156,0.5496432,0,0.65713114
336,Pass,0,0.87950444,0.4907072,0,0.84468883
337,Pass,0,0.99757093,0.540756,0,0.95402867
338,Pass,0,0.9692533,0.6509076,0,0.9182801
339,Pass,0,0.9765048,0.75931096,0,0.91655713
340,Pass,0,0.4000044,2.6787286,0,0.31312203
341,Pass,0,0.3833289,1.4991587,0,0.336774
342,Pass,0,0.99399227,0.05179139,0,0.9900607
343,Pass,0,0.9059464,0.75111425,0,0.85093313
344,Pass,0,0.87554425,0.6180178,0,0.8318369
345,Pass,0,0.9960259,0.071838446,0,0.99046534
346,Pass,0,0.99404484,0.9688524,0,0.91611165
347,Pass,0,0.99397695,2.020922,0,0.8311591
348,Pass,0,0.9965185,0.038897917,0,0.9936199
349,Pass,0,0.65369916,0.8949217,0,0.6063723
350,Pass,0,0.98566914,0.011088615,0,0.98502725
351,Pass,0,0.9968617,1.2093722,0,0.8992441
352,Pass,0,0.96920913,1.0122262,0,0.8898105
353,Pass,0,0.97391075,0.24887848,0,0.95447695
354,Pass,0,0.96989757,0.010922786,0,0.969279
355,Pass,0,0.9947889,0.23442642,0,0.9761055
356,Pass,0,0.9995415,0.4306538,0,0.96484697
357,Pass,0,0.9294945,0.1218246,0,0.9205338
358,Pass,0,0.59374386,0.5686503,0,0.5664835
359,Pass,0,0.6895536,0.59655076,0,0.6563326
360,Pass,0,0.9983304,0.6942177,0,0.9423182
361,Pass,0,0.99342805,0.3039024,0,0.9691675
362,Pass,0,0.7056288,0.56513405,0,0.67343295
363,Pass,0,0.908875,0.9267916,0,0.8407224
364,Pass,0,0.9999137,0.55618364,0,0.9550169
365,Pass,0,0.99516195,0.8612217,0,0.9258361
366,Pass,0,0.93814635,0.6169464,0,0.8913955
367,Pass,0,0.9841781,0.54414076,0,0.94095
368,Pass,0,0.92253286,0.9241415,0,0.85355455
369,Pass,0,0.9044382,1.387067,0,0.80282485
370,Pass,0,0.9955117,0.24460813,0,0.97599196
371,Pass,0,0.998698,0.6735151,0,0.9443435
372,Pass,0,0.95632094,0.52120703,0,0.9160968
373,Pass,0,0.99680436,0.43736744,0,0.9616616
374,Pass,0,0.99133354,0.46433365,0,0.9542135
375,Pass,0,0.99968743,0.8300182,0,0.93257856
376,Pass,0,0.6129854,1.0661077,0,0.5600878
377,Pass,0,0.9873934,0.022561373,0,0.9858308
378,Pass,0,0.99540955,0.0261166,0,0.99354696
379,Pass,0,0.99045956,0.3774017,0,0.9603619
380,Pass,0,0.7249619,1.123123,0,0.6590459
381,Pass,0,0.7947349,1.9341882,0,0.6701494
382,Pass,0,0.982743,0.6763547,0,0.92903036
383,Pass,0,0.9912725,0.0735303,0,0.9856024
384,Pass,0,0.99997103,0.23710948,0,0.9809725
385,Pass,0,0.9880728,0.020736184,0,0.98665553
386,Pass,0,0.4340429,0.5884282,0,0.41341797
387,Pass,0,0.9993254,0.8491238,0,0.9306909
388,Pass,0,0.9864646,0.052512486,0,0.982505
389,Pass,0,0.61856496,0.9996235,0,0.5685243
390,Pass,0,0.9994011,1.0092703,0,0.9177689
391,Pass,0,0.9128531,0.5879079,0,0.8695146
392,Pass,0,0.9947279,0.23109522,0,0.97631466
393,Pass,0,0.9868716,0.06779457,0,0.9816861
394,Pass,0,0.8251733,0.7627172,0,0.7742877
395,Pass,0,0.99238163,0.9843268,0,0.9133322
396,Pass,0,0.9998932,1.260903,0,0.8977961
397,Pass,0,0.9959805,1.6410693,0,0.863546
398,Pass,0,0.99594903,0.4991499,0,0.95584136
399,Pass,0,0.9990007,0.9804493,0,0.91973853
400,Pass,0,0.98438835,0.5856024,0,0.93783784
401,Pass,0,0.96766883,0.68928975,0,0.91376394
402,Pass,0,0.9027287,1.9398049,0,0.7608021
403,Pass,0,0.4434887,1.9924722,0,0.3718675
404,Pass,0,0.98031074,0.36861113,0,0.951221
405,Pass,0,0.9880134,0.24334511,0,0.968742
406,Pass,0,0.48913896,1.0263424,0,0.4485077
407,Pass,0,0.99938023,0.46670306,0,0.96176666
408,Pass,0,0.9671966,0.5023388,0,0.92799646
409,Pass,0,0.9850464,0.15052441,0,0.9732551
410,Pass,0,0.99986374,0.30142787,0,0.9756468
411,Pass,0,0.9314283,0.12559058,0,0.92216414
412,Pass,0,0.8646376,1.1505799,0,0.78409463
413,Pass,0,0.9999939,0.46034467,0,0.96287346
414,Pass,0,0.9558448,0.5716378,0,0.9117276
415,Pass,0,0.9986986,0.16106044,0,0.98588973
416,Pass,0,0.9985379,0.065021515,0,0.99351585
417,Pass,0,0.7107844,0.6815292,0,0.6716373
418,Pass,0,0.9999701,0.6492543,0,0.9475157
419,Pass,0,0.99106055,0.028497115,0,0.9890146
420,Pass,0,0.8811815,1.0396074,0,0.80703557
421,Pass,0,0.8196844,1.4967034,0,0.72029793
422,Pass,0,0.9280647,0.50499505,0,0.8902504
423,Pass,0,0.99973863,1.318322,0,0.8929974
424,Pass,0,0.9864212,0.17664936,0,0.97252154
425,Pass,0,0.9964646,0.52789825,0,0.9540107
426,Pass,0,0.95044947,0.4456266,0,0.9163037
427,Pass,0,0.9870259,0.053106643,0,0.9830165
428,Pass,0,0.98001456,1.3560842,0,0.87237513
429,Pass,0,0.9759278,0.57195765,0,0.9308584
430,Pass,0,0.99478036,0.01724116,0,0.9936357
431,Pass,0,0.8534747,1.0087804,0,0.7837959
432,Pass,0,0.99674135,0.7252062,0,0.9383109
433,Pass,0,0.9894875,0.5530704,0,0.945309
434,Pass,0,0.9641146,0.73595905,0,0.9067552
435,Pass,0,0.542553,1.5002128,0,0.47661406
436,Pass,0,0.9781622,0.88356304,0,0.9082466
437,Pass,0,0.9966234,0.9304157,0,0.9215977
438,Pass,0,0.9975938,0.31163585,0,0.97260517
439,Pass,0,0.88068897,0.7061407,0,0.83042467
440,Pass,0,0.9999869,0.20731874,0,0.9834064
441,Pass,0,0.9995196,0.57592106,0,0.95303905
442,Pass,0,0.9925357,0.39805436,0,0.9607109
443,Pass,0,0.7439452,0.6816293,0,0.7029657
444,Pass,0,0.70875573,1.0494888,0,0.64854985
445,Pass,0,0.6832841,2.18902,0,0.5620352
446,Pass,0,0.97350186,1.241593,0,0.87562555
447,Pass,0,0.8437997,0.99295264,0,0.77599496
448,Pass,0,0.5161172,0.4556581,0,0.49715495
449,Pass,0,0.8490958,0.52047455,0,0.81343216
450,Pass,0,0.8528842,1.4581282,0,0.75214297
451,Pass,0,0.98702776,0.5422989,0,0.9438221
452,Pass,0,0.9757287,0.5314082,0,0.9338802
453,Pass,0,0.93739825,0.7527421,0,0.8803512
454,Pass,0,0.93925124,1.2555261,0,0.84375614
455,Pass,0,0.99636,0.036499146,0,0.9936559
456,Pass,0,0.87865824,0.84124196,0,0.81887347
457,Pass,0,0.520027,2.4507349,0,0.41669995
458,Pass,0,0.9989329,0.1459328,0,0.9873478
459,Pass,0,0.98860043,0.38946116,0,0.9575915
460,Pass,0,0.875385,0.41695982,0,0.8459731
461,Pass,0,0.9757534,0.5426599,0,0.93301266
462,Pass,0,0.9702748,1.1340404,0,0.88119423
463,Pass,0,0.9998919,0.54867953,0,0.95560515
464,Pass,0,0.60060954,0.56373566,0,0.57327354
465,Pass,0,0.99922705,0.4732097,0,0.9610915
466,Pass,0,0.9979358,0.42708254,0,0.9635863
467,Pass,0,0.9986066,0.44227374,0,0.96300256
468,Pass,0,0.93693,1.4864326,0,0.8241087
469,Pass,0,0.95631635,0.8598495,0,0.8898032
470,Pass,0,0.99648154,0.13874634,0,0.9855061
471,Pass,0,0.919969,1.1042074,0,0.837735
472,Pass,0,0.99200165,0.6973983,0,0.9360884
473,Pass,0,0.8999796,0.029466692,0,0.89805084
474,Pass,0,0.9857013,0.4089503,0,0.9532238
475,Pass,0,0.9995999,1.9100578,0,0.84485704
476,Pass,0,0.99808276,0.038554795,0,0.9952074
477,Pass,0,0.99917966,0.4571925,0,0.96234506
478,Pass,0,0.63011354,1.4957281,0,0.5537624
479,Pass,0,0.30779788,1.5575304,0,0.26895764
480,Pass,0,0.98254156,0.054391485,0,0.97844785
481,Pass,0,0.9712461,0.3187583,0,0.94635594
482,Pass,0,0.9985858,0.50199425,0,0.9581414
483,Pass,0,0.9215911,0.540939,0,0.88135153
484,Pass,0,0.9808661,4.2098017,0,0.645908
485,Pass,0,0.9916089,0.6602609,0,0.9387072
486,Pass,0,0.9945956,0.95939606,0,0.9173827
487,Pass,0,0.8739133,0.80787313,0,0.81681865
488,Pass,0,0.94919795,0.44521102,0,0.9151292
489,Pass,0,0.9869998,0.022686318,0,0.9854278
490,Pass,0,0.89411944,1.5352378,0,0.78291076
491,Pass,0,0.99103457,0.3371725,0,0.96415585
492,Pass,0,0.9679437,1.1628307,0,0.876815
493,Pass,0,0.9624281,0.82457477,0,0.8982457
494,Pass,0,0.99999404,0.30441386,0,0.9755315
495,Pass,0,0.4299766,1.4025686,0,0.3811278
496,Pass,0,0.9475905,0.2554698,0,0.92817485
497,Pass,0,0.6469738,1.0228109,0,0.5934171
498,Pass,0,0.87329024,0.87034345,0,0.8118077
