ID,Outcome,SUT,Confidence,dsa,lsa,conf*(1-norm_dsa)
237,Pass,0,0.83836114,0.7148546,0,0.65489286
238,Pass,0,0.99999654,0.10113752,0,0.97123975
239,Pass,0,0.996816,0.25581285,0,0.92039603
240,Pass,0,0.9999951,0.11487732,0,0.9669828
241,Pass,0,0.91644895,0.3348438,0,0.8237574
242,Pass,0,0.9950618,0.36872694,0,0.8839766
243,Pass,0,0.9998745,0.29903916,0,0.90983343
244,Pass,0,0.99961674,0.31742263,0,0.90390724
245,Pass,0,0.8326445,1.0250403,0,0.5704328
246,Pass,0,0.99999774,0.035061788,0,0.99170625
247,Pass,0,0.99990463,0.17583123,0,0.948018
248,Pass,0,0.9999788,0.08882305,0,0.97503656
249,Pass,0,1.0,0.06476136,0,0.9825098
250,Pass,0,0.9999999,0.04268363,0,0.9893477
251,Pass,0,0.99999774,0.14021133,0,0.95913875
252,Pass,0,0.9999628,0.18642919,0,0.94479084
253,Pass,0,0.99962103,0.2619484,0,0.9210865
254,Pass,0,0.9999826,0.09536444,0,0.97301424
255,Pass,0,1.0,0.05429228,0,0.98575234
256,Pass,0,0.9999988,0.0941588,0,0.97340345
257,Pass,0,0.99998355,0.15308036,0,0.9551393
258,Pass,0,0.99992204,0.042018715,0,0.9894766
259,Pass,0,0.99988556,0.023273254,0,0.9952459
260,Pass,0,0.9994629,0.16953494,0,0.9495483
261,Pass,0,0.9878065,0.09029885,0,0.96271634
262,Pass,0,0.99999964,0.06267106,0,0.98315686
263,Pass,0,0.9999856,0.09195704,0,0.97407246
264,Pass,0,0.9986533,0.3412074,0,0.8956792
265,Pass,0,0.9901872,0.59308606,0,0.810838
266,Pass,0,0.9997551,0.03670628,0,0.9909564
267,Pass,0,0.9998771,0.15894195,0,0.95322233
268,Pass,0,0.99350387,0.48305294,0,0.84741277
269,Pass,0,0.9999982,0.07837153,0,0.9782926
270,Pass,0,0.9999969,0.08208088,0,0.9771424
271,Pass,0,0.9994973,0.33783454,0,0.8974803
272,Pass,0,0.999936,0.13399152,0,0.9610058
273,Pass,0,0.9999987,0.064948015,0,0.98245066
274,Pass,0,0.99898785,0.35141987,0,0.8928194
275,Pass,0,0.96506053,0.18201783,0,0.9131328
276,Pass,0,0.99775296,0.037712373,0,0.98866105
277,Pass,0,0.99980026,0.12653519,0,0.96318436
278,Pass,0,0.99923813,0.16147804,0,0.95182824
279,Pass,0,0.99996924,0.09571559,0,0.97289246
280,Pass,0,0.9999323,0.1910125,0,0.9433425
281,Pass,0,0.9999851,0.18434066,0,0.94545877
282,Pass,0,0.99999917,0.09159787,0,0.974197
283,Pass,0,0.9998678,0.067307994,0,0.9815912
284,Pass,0,0.9999356,0.2137636,0,0.9362995
285,Pass,0,0.999997,0.07132243,0,0.9804747
286,Pass,0,0.9999435,0.23136045,0,0.93085694
287,Pass,0,0.9999392,0.13543655,0,0.96056134
288,Pass,0,0.9999994,0.14102824,0,0.9588873
289,Pass,0,0.9999734,0.054668963,0,0.9856094
290,Pass,0,0.9999629,0.17397277,0,0.9486489
291,Pass,0,0.9999894,0.2863731,0,0.913861
292,Pass,0,0.99962986,0.06917954,0,0.98077816
293,Pass,0,0.9999995,0.09433681,0,0.973349
294,Pass,0,0.99998486,0.20962758,0,0.9376266
295,Pass,0,0.99948126,0.21082132,0,0.93678486
296,Pass,0,0.9999449,0.14943239,0,0.9562322
297,Pass,0,0.9999732,0.018360062,0,0.9968547
298,Pass,0,0.9977323,0.5076267,0,0.8434255
299,Pass,0,0.9941328,0.6563376,0,0.7945932
300,Pass,0,0.9963186,0.3129647,0,0.9023005
301,Pass,0,0.9999939,0.091278166,0,0.9742909
302,Pass,0,0.8555103,0.51736027,0,0.72062004
303,Pass,0,0.9999124,0.021116717,0,0.99594045
304,Pass,0,0.99981016,0.04476859,0,0.98851436
305,Pass,0,0.99864703,0.26208755,0,0.9201459
306,Pass,0,0.99999845,0.08792085,0,0.9753352
307,Pass,0,0.99998176,0.07840236,0,0.97826695
308,Pass,0,0.9999665,0.06041927,0,0.9838217
309,Pass,0,0.994381,0.06214891,0,0.9777937
310,Pass,0,0.9436259,0.50957084,0,0.7971189
311,Pass,0,0.9998703,0.17883168,0,0.9470563
312,Pass,0,0.99991035,0.037700363,0,0.99080247
313,Pass,0,0.9971957,0.033388425,0,0.9894444
314,Pass,0,0.99826944,0.30154157,0,0.9075992
315,Pass,0,0.99998116,0.15968606,0,0.9530911
316,Pass,0,0.99962986,0.06917954,0,0.98077816
317,Pass,0,0.99979323,0.11518797,0,0.9666914
318,Pass,0,0.9945791,0.4053445,0,0.8722678
319,Pass,0,0.9999819,0.1163833,0,0.96650356
320,Pass,0,0.9976051,0.767263,0,0.7630942
321,Pass,0,0.9997142,0.2596967,0,0.9218695
322,Pass,0,0.9999387,0.17909542,0,0.94703937
323,Pass,0,0.9688833,0.46275726,0,0.832503
324,Pass,0,0.9999511,0.13014686,0,0.9622111
325,Pass,0,0.99999833,0.05831344,0,0.9845052
326,Pass,0,0.9998901,0.1149453,0,0.9668602
327,Pass,0,0.9994667,0.20127805,0,0.9397255
328,Pass,0,0.99986625,0.1969235,0,0.94144964
329,Pass,0,0.99995124,0.32984984,0,0.9003608
330,Pass,0,0.9999298,0.053102735,0,0.9860515
331,Pass,0,0.9867828,0.8455577,0,0.7308865
332,Pass,0,0.9998149,0.024355927,0,0.99484026
333,Pass,0,0.9999571,0.09242146,0,0.9739009
334,Pass,0,0.9826968,0.53009784,0,0.82387584
335,Pass,0,0.99998426,0.14351662,0,0.95810205
336,Pass,0,0.9999428,0.04027618,0,0.99003685
337,Pass,0,0.9996507,0.0440456,0,0.9885806
338,Pass,0,0.9997459,0.4173448,0,0.8730833
339,Pass,0,0.99939835,0.11920846,0,0.96506506
340,Pass,0,0.9999981,0.13800307,0,0.959823
341,Pass,0,0.9999932,0.108504154,0,0.9689549
342,Pass,0,0.9999567,0.17502555,0,0.94831693
343,Pass,0,0.9979158,0.10412974,0,0.968294
344,Pass,0,0.9999808,0.17593528,0,0.94805807
345,Pass,0,0.8505143,0.41841516,0,0.7424766
346,Pass,0,0.99999034,0.065986276,0,0.98212093
347,Pass,0,0.9997466,0.03467464,0,0.99157715
348,Pass,0,0.99999845,0.031551056,0,0.99279433
349,Pass,0,0.99998236,0.08127869,0,0.9773767
350,Pass,0,0.9999424,0.11478318,0,0.966961
351,Pass,0,0.999826,0.08523969,0,0.97599727
352,Pass,0,0.9995615,0.21355943,0,0.9360124
353,Pass,0,0.9690607,0.22125751,0,0.9051402
354,Pass,0,0.99998796,0.071468614,0,0.98042053
355,Pass,0,0.9996438,0.33614904,0,0.8981337
356,Pass,0,0.99970585,0.6728135,0,0.7939461
357,Pass,0,0.9999964,0.15508917,0,0.9545294
358,Pass,0,0.9995714,0.20195203,0,0.9396152
359,Pass,0,0.9999144,0.036212914,0,0.9912671
360,Pass,0,0.92042947,0.5461318,0,0.767101
361,Pass,0,0.99999976,0.10931011,0,0.9687116
362,Pass,0,0.99990535,0.3213138,0,0.9029631
363,Pass,0,0.999954,0.17784208,0,0.94744205
364,Pass,0,0.9801354,0.19778791,0,0.92260915
365,Pass,0,0.99995327,0.12732482,0,0.9630872
366,Pass,0,0.9999902,0.19634311,0,0.9417462
367,Pass,0,0.9963665,0.24164112,0,0.9243545
368,Pass,0,0.99998057,0.20262508,0,0.93979144
369,Pass,0,0.99996305,0.09540309,0,0.97298324
370,Pass,0,0.9999852,0.21288079,0,0.9366194
371,Pass,0,0.9999691,0.07076442,0,0.9806202
372,Pass,0,0.99844545,0.20148818,0,0.9387003
373,Pass,0,0.99951446,0.06989744,0,0.9804427
374,Pass,0,0.99991953,0.3622688,0,0.8902921
375,Pass,0,0.99160963,0.2322864,0,0.9228145
376,Pass,0,0.99648947,0.31725147,0,0.9011322
377,Pass,0,0.9998529,0.08677847,0,0.97554696
378,Pass,0,0.99998415,0.14391647,0,0.9579781
379,Pass,0,0.9996673,0.25462586,0,0.92339635
380,Pass,0,0.9993507,0.13621998,0,0.9597536
381,Pass,0,0.99991906,0.15691057,0,0.9538915
382,Pass,0,1.0,0.055022858,0,0.985526
383,Pass,0,0.9999019,0.28710032,0,0.9135558
384,Pass,0,0.9999968,0.14326416,0,0.9581922
385,Pass,0,0.9854022,0.21483348,0,0.9223645
386,Pass,0,0.9999702,0.04575633,0,0.9883667
387,Pass,0,0.9999987,0.10254863,0,0.9708048
388,Pass,0,0.9999739,0.13215774,0,0.9616102
389,Pass,0,0.99999774,0.035061788,0,0.99170625
390,Pass,0,0.99999845,0.08792085,0,0.9753352
391,Pass,0,0.9990176,0.09550844,0,0.9720307
392,Pass,0,0.99992156,0.16368137,0,0.9517969
393,Pass,0,0.9995826,0.14634362,0,0.95684195
394,Pass,0,0.9999989,0.107513055,0,0.9692674
395,Pass,0,0.99698764,0.2109286,0,0.93441457
396,Pass,0,0.99999404,0.031750638,0,0.9927282
397,Pass,0,0.9998957,0.042327527,0,0.9893549
398,Pass,0,0.9998609,0.13237752,0,0.9614335
399,Pass,0,0.59888023,1.1619062,0,0.38489705
400,Pass,0,0.99833775,0.3028411,0,0.90725946
401,Pass,0,0.9999994,0.13017482,0,0.96224886
402,Pass,0,0.9990362,0.06790451,0,0.9805903
403,Pass,0,0.9999881,0.1335885,0,0.9611807
404,Pass,0,0.9999862,0.017266823,0,0.99720633
405,Pass,0,0.9999583,0.05559202,0,0.98530865
406,Pass,0,0.9998049,0.13656875,0,0.96008176
407,Pass,0,0.99998724,0.067003444,0,0.9818028
408,Pass,0,0.9999534,0.028272307,0,0.9937651
409,Pass,0,0.999998,0.06777887,0,0.9815732
410,Pass,0,0.99990535,0.06856997,0,0.9812373
411,Pass,0,0.9996227,0.09818669,0,0.97179025
412,Pass,0,0.99997723,0.068156935,0,0.9814357
413,Pass,0,0.6394073,0.6968091,0,0.5030521
414,Pass,0,0.99997485,0.11413667,0,0.9671926
415,Pass,0,0.9999931,0.1521372,0,0.9554405
416,Pass,0,0.99992335,0.14240402,0,0.95838827
417,Pass,0,0.9999981,0.10348398,0,0.9705145
418,Pass,0,0.9996935,0.23927002,0,0.9281752
419,Pass,0,0.99977607,0.17538813,0,0.94803333
420,Pass,0,0.9999888,0.19371861,0,0.9425577
421,Pass,0,0.9999305,0.20874576,0,0.93784875
422,Pass,0,0.99998975,0.1330094,0,0.9613617
423,Pass,0,0.99998796,0.121785425,0,0.96483624
424,Pass,0,0.99998426,0.0852734,0,0.9761413
425,Pass,0,0.9999269,0.27992788,0,0.9158
426,Pass,0,0.99995124,0.17211364,0,0.9492136
427,Pass,0,0.99999976,0.052231308,0,0.9863904
428,Pass,0,0.8012767,1.3905582,0,0.45823
429,Pass,0,0.99999917,0.14444059,0,0.9578302
430,Pass,0,0.99997854,0.060644183,0,0.9837639
431,Pass,0,0.9999989,0.10512217,0,0.97000796
432,Pass,0,0.9998903,0.08860536,0,0.9750177
433,Pass,0,0.999734,0.08777278,0,0.97512305
434,Pass,0,0.99998856,0.16041079,0,0.95287365
435,Pass,0,0.99974924,0.22056578,0,0.93401873
436,Pass,0,0.9999988,0.069658436,0,0.98099184
437,Pass,0,0.99998677,0.21417476,0,0.93622005
438,Pass,0,0.9996346,0.116150156,0,0.9662401
439,Pass,0,0.9977107,0.22401878,0,0.93104714
440,Pass,0,0.99998796,0.071468614,0,0.98042053
441,Pass,0,0.9999951,0.09846282,0,0.97206676
442,Pass,0,0.9651634,0.7185681,0,0.75283545
443,Pass,0,0.99989295,0.05856928,0,0.98432225
444,Pass,0,0.9998677,0.03298521,0,0.9922204
445,Pass,0,0.9999938,0.084894225,0,0.976268
446,Pass,0,0.9999981,0.17368042,0,0.94877285
447,Pass,0,0.9978727,0.26984206,0,0.9170358
448,Pass,0,0.9993923,0.08408501,0,0.9759312
449,Pass,0,0.9999889,0.10749982,0,0.96926177
450,Pass,0,0.99999917,0.14981088,0,0.95616686
451,Pass,0,0.9884235,0.065243654,0,0.9709881
452,Pass,0,0.99994874,0.18098186,0,0.94646466
453,Pass,0,0.9975528,0.2571679,0,0.92065775
454,Pass,0,0.99995077,0.10910507,0,0.96872765
455,Pass,0,0.99999976,0.060888927,0,0.9837089
456,Pass,0,0.99882764,0.25235945,0,0.92332184
457,Pass,0,0.9999678,0.079038404,0,0.9780563
458,Pass,0,0.99615896,0.19892064,0,0.9373428
459,Pass,0,0.9999999,0.08980541,0,0.97475284
460,Pass,0,0.99999297,0.11838773,0,0.96589345
461,Pass,0,0.9999987,0.15502815,0,0.95455045
462,Pass,0,0.9985825,0.22458403,0,0.93168586
463,Pass,0,0.99994445,0.10724317,0,0.9692982
464,Pass,0,0.99999595,0.0984261,0,0.972079
465,Pass,0,0.9999461,0.10660054,0,0.9694988
466,Pass,0,0.9999639,0.015683962,0,0.9976743
467,Pass,0,0.9999467,0.05615364,0,0.9851233
468,Pass,0,0.9999894,0.14068429,0,0.9589842
469,Pass,0,0.9999826,0.074206166,0,0.9795674
470,Pass,0,0.9999918,0.044901118,0,0.98865294
471,Pass,0,0.966452,0.40746966,0,0.8469636
472,Pass,0,0.9998797,0.11911091,0,0.9655601
473,Pass,0,0.9997259,0.05442336,0,0.98544157
474,Pass,0,0.99370766,0.21720356,0,0.92940915
475,Pass,0,0.9983847,0.07604225,0,0.9774344
476,Pass,0,0.9999999,0.083835565,0,0.97660184
477,Pass,0,0.99902534,0.41189632,0,0.8741399
478,Pass,0,0.99999964,0.031901233,0,0.9926871
479,Pass,0,0.99999464,0.05414774,0,0.9857918
480,Pass,0,0.99999523,0.13466689,0,0.9608536
481,Pass,0,0.998835,0.16815688,0,0.94937813
482,Pass,0,0.9999894,0.1273707,0,0.96310776
483,Pass,0,0.99994874,0.045889873,0,0.98830414
484,Pass,0,0.99891996,0.2257688,0,0.9316342
485,Pass,0,0.99999416,0.09531893,0,0.9730396
486,Pass,0,0.9997384,0.12169467,0,0.9646236
487,Pass,0,0.9741614,0.22567637,0,0.9085712
488,Pass,0,0.9999976,0.070288174,0,0.9807956
489,Pass,0,0.99883944,0.35013488,0,0.8930843
490,Pass,0,0.9994173,0.024588982,0,0.9943725
491,Pass,0,0.99960536,0.19216411,0,0.94267756
492,Pass,0,0.9999778,0.09982869,0,0.97162694
493,Pass,0,0.9999943,0.082931034,0,0.97687656
494,Pass,0,0.9987626,0.042042118,0,0.9883221
495,Pass,0,0.999956,0.027333707,0,0.9940584
496,Pass,0,0.9999819,0.018859787,0,0.99670863
497,Pass,0,0.9655975,0.17087135,0,0.91697454
498,Pass,0,0.7482159,0.657408,0,0.597788
499,Pass,0,0.9999982,0.16922258,0,0.9501536
